FEATURE_ID	FEATURE_NAME	CHR	START	END	Islet	Muscle	Adipose	Liver
ENSG00000253251	CTC-534A2.2	chr5	64921836	64926718	0.495172903391641	0.120866468407945	0.244774215948479	0.139186412251935
ENSG00000155307	SAMSN1	chr21	15857549	15955723	0.15268726053628	0.031683222374382	0.698079683419519	0.117549833669818
ENSG00000010165	METTL13	chr1	171750788	171783163	0.217705974955391	0.232448192257904	0.401468370097139	0.148377462689566
ENSG00000126368	NR1D1	chr17	38249040	38256978	0.392336013709534	0.193959906007596	0.359111682616023	0.0545923976668463
ENSG00000113732	ATP6V0E1	chr5	172410760	172462448	0.311035131668198	0.144064489838774	0.415725957965662	0.129174420527366
ENSG00000158615	PPP1R15B	chr1	204372515	204380919	0.533804701055755	0.0701701740771277	0.266094668286862	0.129930456580255
ENSG00000164674	SYTL3	chr6	159071046	159185908	0.205635487862022	0.397842188124531	0.331981740918207	0.0645405830952411
ENSG00000228146	CASP16	chr16	3194220	3199964	0.114016211709874	0.0842059696902892	0.0283097850831224	0.773468033516714
ENSG00000152104	PTPN14	chr1	214522039	214725792	0.177967204670052	0.4351098273062	0.375829179190734	0.011093788833014
ENSG00000067048	DDX3Y	chrY	15016019	15032390	0.00192757106577473	0.186018022492647	0.658221209572153	0.153833196869425
ENSG00000081985	IL12RB2	chr1	67773047	67862583	0.243325681656849	0.464502924994027	0.232375553173563	0.0597958401755613
ENSG00000156042	TTC18	chr10	75013517	75118617	0.470820940228892	0.0825925725756882	0.295313454470089	0.151273032725331
ENSG00000140265	ZSCAN29	chr15	43650370	43663223	0.358344425904227	0.185957986959609	0.326413963225297	0.129283623910866
ENSG00000182319	SGK223	chr8	8175258	8244008	0.369116277943918	0.127145683957033	0.454227696000604	0.0495103420984446
ENSG00000102738	MRPS31	chr13	41303432	41345309	0.274118221088366	0.233648888641762	0.288131378088203	0.204101512181669
ENSG00000019549	SNAI2	chr8	49830249	49834299	0.217540274226904	0.0448862624194866	0.662752994884409	0.0748204684691997
ENSG00000121067	SPOP	chr17	47676246	47755596	0.241880491165249	0.202413123295514	0.426759454178816	0.128946931360421
ENSG00000105948	TTC26	chr7	138818490	138876732	0.495357609316203	0.072846506516977	0.379470491367694	0.0523253927991255
ENSG00000179299	NSUN7	chr4	40751914	40812002	0.835334129290298	0.00835593614268828	0.111344708113654	0.0449652264533598
ENSG00000100473	COCH	chr14	31343749	31359824	0.421524199016934	0.0687292737041732	0.487990121391479	0.0217564058874134
ENSG00000137145	DENND4C	chr9	19230433	19374139	0.272161700916373	0.0989608906871505	0.542376334207349	0.0865010741891267
ENSG00000178726	THBD	chr20	23026270	23030378	0.440024258487589	0.0756124621208476	0.451912294490212	0.0324509849013514
ENSG00000203737	GPR52	chr1	174417212	174418683	0.525268680589011	0.0594074523158025	0.278655468982297	0.136668398112889
ENSG00000156313	RPGR	chrX	38128416	38186817	0.319839303748122	0.100799478038684	0.547981388331682	0.0313798298815113
ENSG00000109084	TMEM97	chr17	26646121	26655351	0.418790381206711	0.121276630479845	0.0978865119776403	0.362046476335804
ENSG00000163263	C1orf189	chr1	154171848	154178809	0.766617804256233	0.0664888937297227	0.135675191055151	0.0312181109588925
ENSG00000149428	HYOU1	chr11	118915457	118927913	0.592936525863255	0.0452506630436406	0.146635338406639	0.215177472686466
ENSG00000181856	SLC2A4	chr17	7184986	7191570	0.00358391936380988	0.867141311036144	0.121172157931883	0.0081026116681631
ENSG00000169967	MAP3K2	chr2	128056306	128146041	0.416527419216518	0.132923074896199	0.325207312879681	0.125342193007601
ENSG00000253797	UTP14C	chr13	52603801	52607736	0.287597869565237	0.168457037521762	0.362244378078159	0.181700714834842
ENSG00000185046	ANKS1B	chr12	99120235	100378432	0.447362671773183	0.265123626356166	0.26862009304313	0.0188936088275214
ENSG00000160862	AZGP1	chr7	99564343	99573780	0.040781689475518	0.000515436675064672	0.0463050437656227	0.912397830083795
ENSG00000186272	ZNF17	chr19	57922531	57933307	0.223585625747298	0.193358614085235	0.48207742433965	0.100978335827817
ENSG00000237435	RP11-147C23.1	chr1	96403457	96488436	0	0	1	0
ENSG00000186453	FAM228A	chr2	24397938	24423718	0.11131482642557	0.0703902041339416	0.778960927518348	0.0393340419221405
ENSG00000007520	TSR3	chr16	1399440	1401912	0.216669233242993	0.247051855186563	0.384511022167903	0.151767889402541
ENSG00000138435	CHRNA1	chr2	175612320	175629200	0.00698476889365973	0.990114860663293	0.002900370443047	0
ENSG00000105287	PRKD2	chr19	47177532	47220384	0.369227815033961	0.050057140900797	0.487738971633963	0.0929760724312796
ENSG00000057663	ATG5	chr6	106632351	106773666	0.305681008559987	0.171715308133821	0.381959205499782	0.14064447780641
ENSG00000114383	TUSC2	chr3	50362338	50365682	0.297293360982492	0.283099090149159	0.275546255247803	0.144061293620546
ENSG00000256222	MTRNR2L3	chr20	55933496	55934878	0.503745615837676	0.15081082019107	0.201338040915352	0.144105523055902
ENSG00000086288	NME8	chr7	37888199	37940003	0.123264798192614	0.0425075067906716	0.495721511512577	0.338506183504137
ENSG00000100385	IL2RB	chr22	37521878	37571094	0.0357020190811433	0.0391109234555869	0.373476305925358	0.551710751537911
ENSG00000242689	CNTF	chr11	58390146	58393198	0.357088648621922	0.361024150569228	0.185330485488075	0.0965567153207745
ENSG00000138944	KIAA1644	chr22	44639547	44708731	0.89453261127693	0.00468880425828135	0.0914782545132022	0.00930032995158612
ENSG00000042429	MED17	chr11	93517393	93547861	0.372217188047494	0.127444844048225	0.408698706658558	0.0916392612457224
ENSG00000196622	RIMBP3	chr22	20456003	20461786	0.493380143335073	0.0348724891104519	0.430971604379829	0.0407757631746468
ENSG00000184945	AQP12A	chr2	241631262	241637900	1	0	0	0
ENSG00000162878	PKDCC	chr2	42275160	42285668	0.0415780446204418	0.438639448127401	0.47652179032236	0.0432607169297973
ENSG00000248333	CDK11B	chr1	1570640	1590473	0.230546094336825	0.309395340409558	0.342388186842574	0.117670378411043
ENSG00000269510	FLJ00273	chr9	35042563	35042824	0.910398365389753	0.0340370042393377	0.0555646303709089	0
ENSG00000139737	SLAIN1	chr13	78272023	78338377	0.446484879891199	0.113795311505539	0.199030631916813	0.24068917668645
ENSG00000116690	PRG4	chr1	186265405	186283694	0.044480357765524	0.0191961601572878	0.553175925614109	0.383147556463079
ENSG00000203697	CAPN8	chr1	223711349	223853436	0.853842415399181	0.0634801788062096	0.0501383794654511	0.0325390263291584
ENSG00000146535	GNA12	chr7	2767746	2883958	0.395336978665828	0.0720688324824268	0.459838830694283	0.0727553581574627
ENSG00000110367	DDX6	chr11	118620034	118661845	0.539365645857672	0.171114230217284	0.246135173436348	0.0433849504886954
ENSG00000148204	CRB2	chr9	126118449	126141032	0.700827102036409	0.0512135400898889	0.168572909105848	0.0793864487678541
ENSG00000211448	DIO2	chr14	80663873	80854100	0.326532065331746	0.360406470673882	0.305984176272611	0.00707728772176022
ENSG00000205810	KLRC3	chr12	10564911	10573194	0	0.0379649290018078	0.555340438098295	0.406694632899897
ENSG00000100591	AHSA1	chr14	77924296	77935817	0.293458334693914	0.282124904291176	0.299998944116695	0.124417816898214
ENSG00000187583	PLEKHN1	chr1	901877	910488	0.892859484619601	0.0303440756307263	0.045554448958511	0.0312419907911612
ENSG00000177181	RIMKLA	chr1	42846466	42888249	0.664585774721715	0.198576099105276	0.112647418332549	0.0241907078404597
ENSG00000183475	ASB7	chr15	101143215	101191910	0.331682241488862	0.124273994982592	0.380749920496831	0.163293843031715
ENSG00000109929	SC5D	chr11	121163162	121179403	0.334303831557833	0.0311126553396795	0.143440219085385	0.491143294017102
ENSG00000088298	EDEM2	chr20	33703167	33735167	0.256425713762214	0.0600802176953844	0.407902442649169	0.275591625893233
ENSG00000134640	MTNR1B	chr11	92702886	92718232	1	0	0	0
ENSG00000170624	SGCD	chr5	155297354	156194799	0.0513650669304903	0.758586704467772	0.174871483226023	0.0151767453757153
ENSG00000038274	MAT2B	chr5	162930120	162946342	0.218558980087783	0.186942773186068	0.435367289567886	0.159130957158263
ENSG00000203817	FAM72C	chr1	149438750	149459549	0.380283995996003	0	0.619716004003997	0
ENSG00000164816	DEFA5	chr8	6912831	6914256	0	0	0	1
ENSG00000116882	HAO2	chr1	119911402	119936753	0.000299587209986764	0	0.00131174638634987	0.998388666403663
ENSG00000183273	CCDC60	chr12	119772517	119978852	0.643173865711805	0.155169413795671	0.201656720492524	0
ENSG00000121905	HPCA	chr1	33351595	33364042	0.930986259844905	0.0150036857174368	0.0450472303823045	0.00896282405535358
ENSG00000149596	JPH2	chr20	42740335	42816218	0.00269194887980025	0.87394572083395	0.121084951054471	0.00227737923177921
ENSG00000241258	CRCP	chr7	65579591	65619555	0.355928194294028	0.0946838423083892	0.29856094903914	0.250827014358442
ENSG00000100243	CYB5R3	chr22	43013846	43045574	0.159576198587979	0.105385272527761	0.598130720911338	0.136907807972922
ENSG00000107104	KANK1	chr9	470291	746105	0.117952563174504	0.216627666371928	0.378846413184096	0.286573357269472
ENSG00000176714	CCDC121	chr2	27848506	27851862	0.485705873246459	0.0955732402430305	0.340119515047404	0.0786013714631064
ENSG00000089177	KIF16B	chr20	16252749	16554078	0.197394453919739	0.276841204825547	0.415261778132622	0.110502563122092
ENSG00000122694	GLIPR2	chr9	36136732	36163910	0.158582432770149	0.0380309311766023	0.77426268511406	0.0291239509391893
ENSG00000105708	ZNF14	chr19	19821280	19843906	0.413883042893645	0.0716177699175452	0.487880013712476	0.0266191734763332
ENSG00000175857	GAPT	chr5	57787262	57792917	0.0862896831982629	0.0389294416377266	0.709849289977116	0.164931585186895
ENSG00000088053	GP6	chr19	55525073	55549632	0.794783118179887	0.0570239886558542	0.0805541008158378	0.067638792348421
ENSG00000236939	C8orf56	chr8	104145195	104153703	0.68691880374517	0	0.31308119625483	0
ENSG00000170949	ZNF160	chr19	53569859	53606689	0.271421422191813	0.0921931238914457	0.519877047278649	0.116508406638092
ENSG00000259518	RP11-597K23.2	chr15	82380974	82388048	1	0	0	0
ENSG00000179023	KLHDC7A	chr1	18807424	18812478	0.282975924819032	0	0.0442028669521605	0.672821208228807
ENSG00000122481	RWDD3	chr1	95699711	95712781	0.0950811631528307	0.163961840317458	0.44852541667194	0.292431579857772
ENSG00000161940	BCL6B	chr17	6926339	6933609	0.165172266564701	0.091986695820027	0.700179803823977	0.0426612337912949
ENSG00000130711	PRDM12	chr9	133539981	133558368	0.818609100709478	0.0216100926335735	0.0406365862950539	0.119144220361894
ENSG00000100360	IFT27	chr22	37154246	37172300	0.393455533666526	0.112108190631232	0.331190953739155	0.163245321963087
ENSG00000113621	TXNDC15	chr5	134209493	134237215	0.346358317455416	0.152245801360837	0.38827770665744	0.113118174526308
ENSG00000165282	PIGO	chr9	35088685	35096591	0.335469560557015	0.0955804559585578	0.37855992324836	0.190390060236067
ENSG00000151498	ACAD8	chr11	134123389	134135749	0.177466966586223	0.264222744363843	0.309855430426402	0.248454858623532
ENSG00000123427	METTL21B	chr12	58165389	58176324	0.284225594857544	0.0379230797367274	0.549166113275405	0.128685212130324
ENSG00000080910	CFHR2	chr1	196912902	196928356	0	0	0	1
ENSG00000123739	PLA2G12A	chr4	110631145	110651233	0.292743933804017	0.246357391565104	0.257941684293259	0.202956990337621
ENSG00000244045	TMEM199	chr17	26684604	26690705	0.324417308234721	0.121758046237915	0.369542619179933	0.184282026347431
ENSG00000188910	GJB3	chr1	35246790	35251970	0.900208603812497	0.0149083253266944	0.0308745080565324	0.054008562804276
ENSG00000224940	PRRT4	chr7	127990379	128001739	0.0167119826747299	0.0840735251261895	0.884278808185344	0.0149356840137371
ENSG00000177169	ULK1	chr12	132379196	132407712	0.199801621797289	0.369393543062409	0.274146783952783	0.15665805118752
ENSG00000134551	PRH2	chr12	11081835	11084940	0.504494146533503	0	0.227677720685416	0.267828132781082
ENSG00000184348	HIST1H2AK	chr6	27805658	27806117	0.639850856762753	0.141530465072676	0.118148779234353	0.100469898930218
ENSG00000157653	C9orf43	chr9	116172966	116191964	0.33748344667655	0.0433924767961984	0.263230609665892	0.35589346686136
ENSG00000132749	MTL5	chr11	68474908	68519032	0.712599125297914	0.0170118151335772	0.173772604150622	0.096616455417887
ENSG00000089012	SIRPG	chr20	1609798	1638425	0	0.0306009843906391	0.526922197433255	0.442476818176106
ENSG00000174738	NR1D2	chr3	23986751	24022109	0.513345594996481	0.166805717512479	0.262233967556798	0.0576147199342426
ENSG00000104412	EMC2	chr8	109455830	109499141	0.258584031804514	0.210316729188216	0.417593327291925	0.113505911715345
ENSG00000122687	FTSJ2	chr7	2273866	2281840	0.272279141553724	0.237974498957262	0.330797426223776	0.158948933265238
ENSG00000269363	MGC4771	chr2	232571517	232571604	0.953528880650371	0	0.0464711193496288	0
ENSG00000177947	ODF3	chr11	196738	200258	0.883933160401489	0	0.116066839598511	0
ENSG00000128944	KNSTRN	chr15	40674922	40686447	0.241541717618841	0.259302761392714	0.351585676132903	0.147569844855542
ENSG00000197705	KLHL14	chr18	30252634	30353025	0.107829737926662	0.0248288671583232	0.825372713183341	0.0419686817316737
ENSG00000168081	PNOC	chr8	28174503	28200872	0.881449843456338	0	0.0485325548613684	0.0700176016822932
ENSG00000162415	ZSWIM5	chr1	45482071	45771881	0.469418469574155	0.131576588511582	0.3445573050197	0.0544476368945628
ENSG00000142684	ZNF593	chr1	26496362	26498551	0.68990877875627	0.193383262147516	0.106092761884249	0.0106151972119658
ENSG00000105655	ISYNA1	chr19	18545373	18549111	0.404436221002211	0.0663347349114475	0.461132165344944	0.0680968787413977
ENSG00000214109	AC008686.1	chr19	13890884	13900972	1	0	0	0
ENSG00000050767	COL23A1	chr5	177664619	178017556	0.079100014486702	0.260468021250037	0.483206457840739	0.177225506422522
ENSG00000179046	TRIML2	chr4	189012427	189030757	0.687036236344403	0	0.312963763655597	0
ENSG00000188293	IGFL1	chr19	46733009	46734500	1	0	0	0
ENSG00000197077	KIAA1671	chr22	25348697	25593415	0.316009083210004	0.198839036759656	0.252549425538015	0.232602454492325
ENSG00000132793	LPIN3	chr20	39969560	39988605	0.169543838341247	0.0300758781124704	0.513128474253426	0.287251809292856
ENSG00000174944	P2RY14	chr3	150929905	150996255	0.00828683566063222	0.145113699186958	0.841073652669449	0.00552581248296015
ENSG00000187510	PLEKHG7	chr12	93115281	93164412	0.790870288496969	0	0	0.209129711503031
ENSG00000177054	ZDHHC13	chr11	19138646	19197962	0.730103191597349	0.029842690624361	0.210883761205726	0.0291703565725643
ENSG00000103642	LACTB	chr15	63413999	63434260	0.233632978642196	0.298009864713664	0.29334491612625	0.17501224051789
ENSG00000168615	ADAM9	chr8	38854388	38962663	0.527935412028081	0.0931097746359452	0.353581557695388	0.0253732556405853
ENSG00000060339	CCAR1	chr10	70480769	70552134	0.312082991167347	0.181488365910779	0.391651754117967	0.114776888803907
ENSG00000170801	HTRA3	chr4	8271492	8308838	0.092778012299198	0.119913068471894	0.776101884958645	0.0112070342702631
ENSG00000080573	COL5A3	chr19	10070237	10121147	0.0891871395420702	0.0802176953479978	0.777054511160363	0.0535406539495691
ENSG00000171467	ZNF318	chr6	43274872	43337216	0.207242739692014	0.175439966938436	0.464788911912149	0.1525283814574
ENSG00000140471	LINS	chr15	101104897	101143419	0.281062398607021	0.147638676801195	0.418398647761199	0.152900276830584
ENSG00000131143	COX4I1	chr16	85832239	85840650	0.269983449335048	0.312014028125035	0.275925419345049	0.142077103194868
ENSG00000141968	VAV1	chr19	6772725	6857377	0.119907781028541	0.0357691194801874	0.69136893675249	0.152954162738782
ENSG00000122299	ZC3H7A	chr16	11844442	11891123	0.285203841595397	0.19545498160428	0.410802834477587	0.108538342322736
ENSG00000184838	PRR16	chr5	119799973	120023027	0.0952417721911195	0.183125370193159	0.708615818082571	0.0130170395331501
ENSG00000143278	F13B	chr1	197008321	197036397	0	0	0	1
ENSG00000112837	TBX18	chr6	85397091	85474237	0.0075847609591146	0.0370276168234307	0.951126121979661	0.00426150023779399
ENSG00000143995	MEIS1	chr2	66660603	66801001	0.603343097835214	0.0589173220748372	0.266075266375632	0.071664313714317
ENSG00000010319	SEMA3G	chr3	52467069	52479101	0.0223489861263089	0.0411405855536548	0.932030281285141	0.00448014703489545
ENSG00000117000	RLF	chr1	40627045	40706593	0.453064050442957	0.126466789522964	0.33928768350368	0.0811814765303989
ENSG00000243710	WDR65	chr1	43638535	43720029	0.233442966756763	0.020414451879651	0.442251498106631	0.303891083256955
ENSG00000182107	TMEM30B	chr14	61744088	61748558	0.813879300403611	0.00978716016335909	0.114712521559831	0.0616210178731989
ENSG00000183087	GAS6	chr13	114523524	114567046	0.141814750793635	0.195453651318019	0.559501896602504	0.103229701285841
ENSG00000143867	OSR1	chr2	19551246	19558414	0.044497326120603	0.0707596718598323	0.875331338695152	0.00941166332441309
ENSG00000170745	KCNS3	chr2	18059114	18542882	0.214431239921189	0.585771555264752	0.148998270333789	0.0507989344802692
ENSG00000132359	RAP1GAP2	chr17	2680350	2941033	0.889175026607818	0.015097964435002	0.077781647055057	0.0179453619021225
ENSG00000135336	ORC3	chr6	88299839	88377169	0.22822615668239	0.261650644128065	0.39973560217794	0.110387597011604
ENSG00000108064	TFAM	chr10	60144782	60158981	0.413507571345755	0.138992378109342	0.294772429145137	0.152727621399766
ENSG00000076984	MAP2K7	chr19	7968728	7979363	0.227799960397546	0.315957801749652	0.32565317709571	0.130589060757092
ENSG00000069712	KIAA1107	chr1	92632542	92650280	0.565784923185628	0.0434661808460606	0.347647933467559	0.0431009625007518
ENSG00000235931	C10orf40	chr10	61715188	61720671	1	0	0	0
ENSG00000164638	SLC29A4	chr7	5314000	5346420	0.586652112055805	0.0152341190426213	0.363509402913567	0.0346043659880064
ENSG00000114054	PCCB	chr3	135969148	136055076	0.141863895352777	0.238257634477899	0.210334819619566	0.409543650549758
ENSG00000146007	ZMAT2	chr5	140079919	140086248	0.31708280518286	0.232886360181194	0.332505337504283	0.117525497131663
